algorithm,mode,patient_id,clean_prob,adv_prob,success,confidence_drop,efficiency,l2_norm,linf_norm,l0_norm,param_num_steps,param_use_torchattacks,param_epsilon,param_alpha
pgd,lesion,0c5dc7d1-7022-4e46-bc02-ff9999912edd,0.518,0.4717,1.0,0.0464,0.004743360415378862,9.779294559226825,0.0627450980392158,36465,40,False,0.06274509803921569,0.01568627450980392
pgd,lesion,bf842c92-c6ed-4be4-b188-c05ec8bf8dc2,0.5225,0.4792,1.0,0.0432,0.004875767840264573,8.862786742917905,0.0627450980392158,25703,40,False,0.06274509803921569,0.01568627450980392
pgd,lesion,f92ddac9-aba6-4607-ba72-6ab7e8776fef,0.52,0.4749,1.0,0.04517,0.005766665129264626,7.832259122889799,0.0627450980392158,23662,40,False,0.06274509803921569,0.01568627450980392
pgd,lesion,7f9623a6-510f-4e84-8e58-12b65a5e9dfc,0.521,0.4844,1.0,0.03662,0.0059831514523986705,6.120703107972795,0.0627450980392158,13130,40,False,0.06274509803921569,0.01568627450980392
pgd,lesion,051e6e97-fda7-4b5c-8d5f-084bf3607d22,0.5,0.492,1.0,0.00806,0.0025140781165437663,3.204610289092807,0.0627450980392158,2773,40,False,0.06274509803921569,0.01568627450980392
pgd,lesion,5acc56a4-1b6e-4394-9364-9772047d583f,0.5107,0.4812,1.0,0.02954,0.0054790735125454255,5.39160781518431,0.0627450980392158,10465,40,False,0.06274509803921569,0.01568627450980392
pgd,lesion,ad4d16e5-a851-4327-b9fe-5977da445669,0.512,0.4858,1.0,0.02637,0.003987159649203602,6.613025256060415,0.0627450980392158,12926,40,False,0.06274509803921569,0.01568627450980392
pgd,lesion,c1f94928-371a-42d0-91ae-f959928694fe,0.5127,0.469,1.0,0.0437,0.0048417775317323025,9.025852910459253,0.0627450980392158,30423,40,False,0.06274509803921569,0.01568627450980392
pgd,lesion,96f34fa9-0e56-4fdb-bfd7-781d8c453bcb,0.515,0.4968,1.0,0.01831,0.0038897164489418053,4.707424583888167,0.0627450980392158,6702,40,False,0.06274509803921569,0.01568627450980392
pgd,lesion,b9201f87-a5ef-49f1-b45f-4c54272bc5d6,0.519,0.4731,1.0,0.0459,0.0042982218667682245,10.678470977006173,0.0627450980392158,37518,40,False,0.06274509803921569,0.01568627450980392
pgd,lesion,33a39200-fa81-4530-ae1e-274ca204f3ea,0.5103,0.4897,1.0,0.02051,0.0042424598412218765,4.8339438026757895,0.0627450980392158,7378,40,False,0.06274509803921569,0.01568627450980392
pgd,lesion,427412d0-cf4c-4a13-b58e-6ffdd004c6ec,0.5156,0.4717,1.0,0.04395,0.005058507589732747,8.687406645116184,0.0627450980392158,27983,40,False,0.06274509803921569,0.01568627450980392
pgd,lesion,72848196-fd24-4106-9c33-9c29b7a66a04,0.5195,0.5137,0.0,0.00586,0.0017857171709467507,3.2812446883939117,0.0627450980392158,3307,40,False,0.06274509803921569,0.01568627450980392
pgd,lesion,abcb43a2-7b1d-428a-b909-e54c92acbd5b,0.516,0.498,1.0,0.01807,0.004326340961406201,4.175909011310201,0.0627450980392158,5549,40,False,0.06274509803921569,0.01568627450980392
pgd,lesion,9954f203-ec80-45ce-85a6-fb155368370f,0.5083,0.4927,1.0,0.01563,0.0043827655047119956,3.5651006058557333,0.0627450980392158,4079,40,False,0.06274509803921569,0.01568627450980392
pgd,lesion,077ff78d-27ef-49d4-9e8e-00e458844a3e,0.5166,0.4573,1.0,0.05933,0.004648164050128992,12.763355851623176,0.0627450980392158,62848,40,False,0.06274509803921569,0.01568627450980392
pgd,lesion,bf7b0977-4f77-45a7-8c03-77602f82b905,0.517,0.4949,1.0,0.02222,0.00455755084730391,4.874722756536482,0.0627450980392158,6937,40,False,0.06274509803921569,0.01568627450980392
pgd,lesion,c34a3ea0-04d7-4df6-afab-0d7c7280b749,0.5103,0.4736,1.0,0.03662,0.004815757752460691,7.604430202729834,0.0627450980392158,19983,40,False,0.06274509803921569,0.01568627450980392
pgd,lesion,e2bc24a7-e469-48e2-9d5a-6ffc8557d59e,0.5186,0.5005,0.0,0.01807,0.0053567256889494805,3.3726584569567137,0.0627450980392158,3125,40,False,0.06274509803921569,0.01568627450980392
